"6561","352","M5421","Cervicalgia, occipito-atlanto-axial region"
"6562","352","M5422","Cervicalgia, cervical region"
"6563","352","M5423","Cervicalgia, cervicothoracic region"
"6564","352","M5424","Cervicalgia, thoracic region"
"6565","352","M5425","Cervicalgia, thoracolumbar region"
"6566","352","M5426","Cervicalgia, lumbar region"
"6567","352","M5427","Cervicalgia, lumbosacral region"
"6568","352","M5428","Cervicalgia, sacral and sacrococcygeal region"
"6569","352","M5429","Cervicalgia, site unspecified"
"6570","352","M54.3","Sciatica"
"6571","352","M5430","Sciatica, multiple sites"
"6572","352","M5431","Sciatica, occipito-atlanto-axial region"
"6573","352","M5432","Sciatica, cervical region"
"6574","352","M5433","Sciatica, cervicothoracic region"
"6575","352","M5434","Sciatica, thoracic region"
"6576","352","M5435","Sciatica, thoracolumbar region"
"6577","352","M5436","Sciatica, lumbar region"
"6578","352","M5437","Sciatica, lumbosacral region"
"6579","352","M5438","Sciatica, sacral and sacrococcygeal region"
"6580","352","M5439","Sciatica, site unspecified"
"6581","352","M54.4","Lumbago with sciatica"
"6582","352","M5440","Lumbago with sciatica, multiple sites"
"6583","352","M5441","Lumbago with sciatica, occipito-atlanto-axial region"
"6584","352","M5442","Lumbago with sciatica, cervical region"
"6585","352","M5443","Lumbago with sciatica, cervicothoracic region"
"6586","352","M5444","Lumbago with sciatica, thoracic region"
"6587","352","M5445","Lumbago with sciatica, thoracolumbar region"
"6588","352","M5446","Lumbago with sciatica, lumbar region"
"6589","352","M5447","Lumbago with sciatica, lumbosacral region"
"6590","352","M5448","Lumbago with sciatica, sacral and sacrococcygeal region"
"6591","352","M5449","Lumbago with sciatica, site unspecified"
"6592","351","M54.5","Low back pain"
"6593","351","M5450","Low back pain, multiple sites"
"6594","351","M5451","Low back pain, occipito-atlanto-axial region"
"6595","351","M5452","Low back pain, cervical region"
"6596","351","M5453","Low back pain, cervicothoracic region"
"6597","351","M5454","Low back pain, thoracic region"
"6598","351","M5455","Low back pain, thoracolumbar region"
"6599","351","M5456","Low back pain, lumbar region"
"6600","351","M5457","Low back pain, lumbosacral region"
"6601","351","M5458","Low back pain, sacral and sacrococcygeal region"
"6602","351","M5459","Low back pain, site unspecified"
"6603","352","M54.6","Pain in thoracic spine"
"6604","352","M5460","Pain in thoracic spine, multiple sites"
"6605","352","M5461","Pain in thoracic spine, occipito-atlanto-axial region"
"6606","352","M5462","Pain in thoracic spine, cervical region"
"6607","352","M5463","Pain in thoracic spine, cervicothoracic region"
"6608","352","M5464","Pain in thoracic spine, thoracic region"
"6609","352","M5465","Pain in thoracic spine, thoracolumbar region"
"6610","352","M5466","Pain in thoracic spine, lumbar region"
"6611","352","M5467","Pain in thoracic spine, lumbosacral region"
"6612","352","M5468","Pain in thoracic spine, sacral and sacrococcygeal region"
"6613","352","M5469","Pain in thoracic spine, site unspecified"
"6614","352","M54.8","Other dorsalgia"
"6615","352","M5480","Other dorsalgia, multiple sites"
"6616","352","M5481","Other dorsalgia, occipito-atlanto-axial region"
"6617","352","M5482","Other dorsalgia, cervical region"
"6618","352","M5483","Other dorsalgia, cervicothoracic region"
"6619","352","M5484","Other dorsalgia, thoracic region"
"6620","352","M5485","Other dorsalgia, thoracolumbar region"
"6621","352","M5486","Other dorsalgia, lumbar region"
"6622","352","M5487","Other dorsalgia, lumbosacral region"
"6623","352","M5488","Other dorsalgia, sacral and sacrococcygeal region"
"6624","352","M5489","Other dorsalgia, site unspecified"
"6625","352","M54.9","Dorsalgia, unspecified"
"6626","352","M5490","Dorsalgia, unspecified, multiple sites"
"6627","352","M5491","Dorsalgia, unspecified, occipito-atlanto-axial region"
"6628","352","M5492","Dorsalgia, unspecified, cervical region"
"6629","352","M5493","Dorsalgia, unspecified, cervicothoracic region"
"6630","352","M5494","Dorsalgia, unspecified, thoracic region"
"6631","352","M5495","Dorsalgia, unspecified, thoracolumbar region"
"6632","352","M5496","Dorsalgia, unspecified, lumbar region"
"6633","352","M5497","Dorsalgia, unspecified, lumbosacral region"
"6634","352","M5498","Dorsalgia, unspecified, sacral and sacrococcygeal region"
"6635","352","M5499","Dorsalgia, unspecified, site unspecified"
"6636","353","M60.0","Infective myositis"
"6637","353","M6000","Infective myositis, mulitple sites"
"6638","353","M6001","Infective myositis, shoulder"
"6639","353","M6002","Infective myositis, upper arm"
"6640","353","M6003","Infective myositis, forearm"
"6641","353","M6004","Infective myositis, hand"
"6642","353","M6005","Infective myositis, pelvic region and thigh"
"6643","353","M6006","Infective myositis, lower leg"
"6644","353","M6007","Infective myositis, ankle and foot"
"6645","353","M6008","Infective myositis, other"
"6646","353","M6009","Infective myositis, site unspecified"
"6647","353","M60.1","Interstitial myositis"
"6648","353","M6010","Interstitial myositis, mulitple sites"
"6649","353","M6011","Interstitial myositis, shoulder"
"6650","353","M6012","Interstitial myositis, upper arm"
"6651","353","M6013","Interstitial myositis, forearm"
"6652","353","M6014","Interstitial myositis, hand"
"6653","353","M6015","Interstitial myositis, pelvic region and thigh"
"6654","353","M6016","Interstitial myositis, lower leg"
"6655","353","M6017","Interstitial myositis, ankle and foot"
"6656","353","M6018","Interstitial myositis, other"
"6657","353","M6019","Interstitial myositis, site unspecified"
"6658","353","M60.2","Foreign body granuloma of soft tissue, not elsewhere classified"
"6659","353","M6020","Foreign body graniloma of soft tissue, mulitple sites"
"6660","353","M6021","Foreign body graniloma of soft tissue, shoulder"
"6661","353","M6022","Foreign body graniloma of soft tissue, upper arm"
"6662","353","M6023","Foreign body graniloma of soft tissue, forearm"
"6663","353","M6024","Foreign body graniloma of soft tissue, hand"
"6664","353","M6025","Foreign body granuloma of soft tissue, pelvic region and thigh"
"6665","353","M6026","Foreign body graniloma of soft tissue, lower leg"
"6666","353","M6027","Foreign body graniloma of soft tissue, ankle and foot"
"6667","353","M6028","Foreign body granuloma of soft tissue, other"
"6668","353","M6029","Foreign body granuloma of soft tissue, site unspecified"
"6669","353","M60.8","Other myositis"
"6670","353","M6080","Other myositis, mulitple sites"
"6671","353","M6081","Other myositis, shoulder"
"6672","353","M6082","Other myositis, upper arm"
"6673","353","M6083","Other myositis, forearm"
"6674","353","M6084","Other myositis, hand"
"6675","353","M6085","Other myositis, pelvic region and thigh"
"6676","353","M6086","Other myositis, lower leg"
"6677","353","M6087","Other myositis, ankle and foot"
"6678","353","M6088","Other myositis, other"
"6679","353","M6089","Other myositis, site unspecified"
"6680","353","M60.9","Myositis, unspecified"
"6681","353","M6090","Myositis unspecified, mulitple sites"
"6682","353","M6091","Myositis unspecified, shoulder"
"6683","353","M6092","Myositis unspecified, upper arm"
"6684","353","M6093","Myositis unspecified, forearm"
"6685","353","M6094","Myositis unspecified, hand"
"6686","353","M6095","Myositis unspecified, pelvic region and thigh"
"6687","353","M6096","Myositis unspecified, lower leg"
"6688","353","M6097","Myositis unspecified, ankle and foot"
"6689","353","M6098","Myositis unspecified, other"
"6690","353","M6099","Myositis unspecified, site unspecified"
"6691","353","M61.0","Myositis ossificans traumatica"
"6692","353","M6100","Myositis ossificans traumatica, mulitple sites"
"6693","353","M6101","Myositis ossificans traumatica, shoulder"
"6694","353","M6102","Myositis ossificans traumatica, upper arm"
"6695","353","M6103","Myositis ossificans traumatica, forearm"
"6696","353","M6104","Myositis ossificans traumatica, hand"
"6697","353","M6105","Myositis ossificans traumatica, pelvic region and thigh"
"6698","353","M6106","Myositis ossificans traumatica, lower leg"
"6699","353","M6107","Myositis ossificans traumatica, ankle and foot"
"6700","353","M6108","Myositis ossificans traumatica, other"
"6701","353","M6109","Myositis ossificans traumatica, site unspecified"
"6702","353","M61.1","Myositis ossificans progressiva"
"6703","353","M6110","Myositis ossificans progressiva, mulitple sites"
"6704","353","M6111","Myositis ossificans progressiva, shoulder"
"6705","353","M6112","Myositis ossificans progressiva, upper arm"
"6706","353","M6113","Myositis ossificans progressiva, forearm"
"6707","353","M6114","Myositis ossificans progressiva, hand"
"6708","353","M6115","Myositis ossificans progressiva, pelvic region and thigh"
"6709","353","M6116","Myositis ossificans progressiva, lower leg"
"6710","353","M6117","Myositis ossificans progressiva, ankle and foot"
"6711","353","M6118","Myositis ossificans progressiva, other"
"6712","353","M6119","Myositis ossificans progressiva, site unspecified"
"6713","353","M61.2","Paralytic calcification and ossification of muscle"
"6714","353","M6120","Paralytic calcification and ossifcation of muscle, mulitple sites"
"6715","353","M6121","Paralytic calcification and ossifcation of muscle, shoulder"
"6716","353","M6122","Paralytic calcification and ossifcation of muscle, upper arm"
"6717","353","M6123","Paralytic calcification and ossifcation of muscle, forearm"
"6718","353","M6124","Paralytic calcification and ossifcation of muscle, hand"
"6719","353","M6125","Paralytic calcification and ossifcation of muscle, pelvic region and thigh"
"6720","353","M6126","Paralytic calcification and ossifcation of muscle, lower leg"
"6721","353","M6127","Paralytic calcification and ossifcation of muscle, ankle and foot"
"6722","353","M6128","Paralytic calcification and ossifcation of muscle, other"
"6723","353","M6129","Paralytic calcification and ossifcation of muscle, site unspecified"
"6724","353","M61.3","Calcification and ossification of muscles assoc with burns"
"6725","353","M6130","Calcification and ossification of muscles assco with burns, multiple sites"
"6726","353","M6131","Calcification and ossification of muscles assco with burns, shoulder"
"6727","353","M6132","Calcification and ossification of muscles assco with burns, upper arm"
"6728","353","M6133","Calcification and ossification of muscles assco with burns, forearm"
"6729","353","M6134","Calcification and ossification of muscles assco with burns, hand"
"6730","353","M6135","Calcification and ossification of muscles assco with burns, pelvic region and thigh"
"6731","353","M6136","Calcification and ossification of muscles assco with burns, lower leg"
"6732","353","M6137","Calcification and ossification of muscles assco with burns, ankle and foot"
"6733","353","M6138","Calcification and ossification of muscles assco with burns, other"
"6734","353","M6139","Calcification and ossification of muscles assco with burns, site unspecified"
"6735","353","M61.4","Other calcification of muscle"
"6736","353","M6140","Other calcification of muscle, multiple sites"
"6737","353","M6141","Other calcification of muscle, shoulder"
"6738","353","M6142","Other calcification of muscle, upper arm"
"6739","353","M6143","Other calcification of muscle, forearm"
"6740","353","M6144","Other calcification of muscle, hand"
"6741","353","M6145","Other calcification of muscle, pelvic region and thigh"
"6742","353","M6146","Other calcification of muscle, lower leg"
"6743","353","M6147","Other calcification of muscle, ankle and foot"
"6744","353","M6148","Other calcification of muscle, other"
"6745","353","M6149","Other calcification of muscle, site unspecified"
"6746","353","M61.5","Other ossification of muscle"
"6747","353","M6150","Other ossification of muscle, multiple sites"
"6748","353","M6151","Other ossification of muscle, shoulder"
"6749","353","M6152","Other ossification of muscle, upper arm"
"6750","353","M6153","Other ossification of muscle, forearm"
"6751","353","M6154","Other ossification of muscle, hand"
"6752","353","M6155","Other ossification of muscle, pelvic region and thigh"
"6753","353","M6156","Other ossification of muscle, lower leg"
"6754","353","M6157","Other ossification of muscle, ankle and foot"
"6755","353","M6158","Other ossification of muscle, other"
"6756","353","M6159","Other ossification of muscle, site unspecified"
"6757","353","M61.9","Calcification and ossification of muscle, unspecified"
"6758","353","M6190","Calcification and ossification of muscle unspecified, multiple sites"
"6759","353","M6191","Calcification and ossification of muscle unspecified, shoulder"
"6760","353","M6192","Calcification and ossification of muscle unspecified, upper arm"
"6761","353","M6193","Calcification and ossification of muscle unspecified, forearm"
